SourceID,Hop1_ID,Hop2_ID,Offset
113,1983,837,533
114,448,803,534
114,469,1683,535
114,908,1305,536
114,914,1160,537
114,1304,19,538
114,1309,701,539
114,1529,282,540
114,1564,1941,541
114,1860,1365,542
115,409,546,543
115,476,1232,544
115,720,1039,545
115,1320,1399,546
116,228,1402,547
116,259,898,548
116,1306,215,549
116,1517,1619,550
116,1922,1216,551
117,173,1522,552
117,754,1061,553
117,1281,1671,554
117,1834,711,555
118,487,475,556
118,1144,946,557
119,223,1170,558
119,1186,1506,559
120,106,681,560
120,468,138,561
120,1258,1968,562
120,1930,1729,563
121,285,418,564
121,1546,840,565
122,20,228,566
122,281,767,567
122,339,1623,568
122,571,1750,569
122,728,1320,570
122,1069,410,571
122,1723,763,572
122,1866,715,573
122,1991,291,574
123,1265,1306,575
123,1269,1547,576
123,1911,1887,577
124,980,1735,578
124,1877,68,579
124,1949,1463,580
125,133,395,581
125,544,1539,582
125,805,1554,583
126,128,1011,584
126,1379,1409,585
126,1700,1599,586
127,482,1010,587
127,870,1819,588
127,890,1356,589
127,1367,242,590
127,1445,282,591
127,1917,1655,592
128,112,239,593
129,451,1963,594
129,535,1341,595
129,763,707,596
129,1301,1687,597
129,1341,100,598
129,1466,1589,599
129,1497,1416,600
129,1601,748,601
129,1707,1845,602
130,461,376,603
130,548,1828,604
130,691,881,605
130,1094,791,606
130,1918,1799,607
131,126,1253,608
131,692,43,609
131,1688,817,610
132,404,1848,611
132,926,1460,612
132,1126,1110,613
133,175,43,614
133,315,1171,615
133,820,1007,616
133,839,1060,617
133,889,1937,618
133,946,1241,619
133,1687,93,620
134,385,1826,621
134,991,59,622
134,1779,624,623
135,100,64,624
135,334,1758,625
135,362,1898,626
135,635,1430,627
135,674,1311,628
135,789,580,629
135,1150,173,630
135,1347,1669,631
135,1911,1966,632
135,1985,305,633
136,89,1710,634
136,375,1099,635
136,717,1303,636
136,1226,1526,637
137,133,178,638
137,555,1133,639
137,920,797,640
137,1004,1142,641
137,1148,1452,642
137,1504,154,643
137,1582,207,644
137,1987,399,645
138,495,892,646
138,686,36,647
138,706,493,648
138,988,858,649
138,1141,1091,650
138,1214,1616,651
138,1553,875,652
138,1782,91,653
138,1952,1077,654
139,24,842,655
139,169,1123,656
139,202,1678,657
139,286,310,658
139,1382,1765,659
140,156,318,660
140,193,1943,661
140,470,774,662
140,480,1292,663
140,699,387,664
140,1699,1567,665
140,1800,500,666
141,1036,1326,667
141,1796,952,668
142,93,1354,669
142,1007,1901,670
142,1727,503,671
142,1843,396,672
142,1866,1972,673
142,1957,353,674
143,14,1533,675
143,568,220,676
143,1106,462,677
143,1584,1426,678
144,319,1193,679
144,1289,1500,680
144,1603,854,681
144,1802,1544,682
144,1945,852,683
145,26,1905,684
145,1407,478,685
145,1449,1292,686
145,1655,252,687
146,137,519,688
146,545,1590,689
146,1112,962,690
146,1247,1300,691
146,1327,32,692
147,697,379,693
147,1529,1405,694
148,19,938,695
148,732,1900,696
148,765,1442,697
149,92,867,698
149,144,1170,699
149,195,1140,700
149,314,850,701
149,402,979,702
149,1410,122,703
149,1649,1941,704
149,1756,1510,705
149,1891,1698,706
150,168,548,707
150,791,1032,708
150,964,1198,709
150,996,1964,710
150,1101,436,711
150,1228,752,712
150,1636,1732,713
151,635,945,714
151,919,1224,715
151,921,954,716
151,925,353,717
151,1033,1478,718
151,1181,1289,719
151,1447,1408,720
151,1512,1885,721
152,362,764,722
152,669,320,723
152,1932,415,724
153,28,1707,725
153,338,896,726
153,1212,1162,727
153,1374,1305,728
153,1962,312,729
154,288,1544,730
154,907,1654,731
154,1935,1808,732
155,385,383,733
155,406,191,734
155,1212,1414,735
155,1308,928,736
156,308,359,737
156,512,1921,738
156,637,1236,739
156,668,763,740
156,1260,683,741
156,1353,1539,742
156,1489,154,743
156,1547,215,744
156,1873,741,745
157,188,522,746
157,504,1573,747
157,739,515,748
157,1175,281,749
157,1320,1769,750
157,1962,1419,751
158,485,417,752
158,605,1729,753
159,38,1586,754
159,153,1990,755
159,1170,763,756
159,1225,602,757
159,1834,1986,758
159,1878,1155,759
160,416,1867,760
160,870,1414,761
160,872,1484,762
160,1025,1526,763
160,1234,334,764
160,1597,114,765
160,1609,566,766
160,1808,1239,767
160,1994,1889,768
161,175,1498,769
161,501,157,770
161,808,1848,771
161,810,1782,772
161,1130,600,773
161,1171,783,774
162,38,524,775
162,120,1203,776
162,331,703,777
162,360,1995,778
162,1231,1229,779
162,1409,1597,780
162,1987,1634,781
163,290,1495,782
163,431,341,783
163,1139,1586,784
163,1247,77,785
163,1751,476,786
163,1947,1991,787
164,681,1129,788
164,800,1838,789
164,1685,1596,790
164,1727,1537,791
165,13,14,792
165,595,448,793
165,1338,1757,794
166,169,1408,795
166,496,332,796
166,845,703,797
166,1368,395,798
166,1612,1795,799
166,1886,215,800
167,684,344,801
167,963,39,802
167,969,1728,803
167,1076,914,804
167,1686,858,805
167,1802,1171,806
168,168,1630,807
168,226,323,808
168,663,460,809
168,671,1011,810
168,761,1360,811
168,946,1788,812
168,1004,48,813
169,709,1405,814
169,722,1143,815
169,1978,1775,816
170,852,1795,817
170,1397,846,818
170,1870,921,819
171,311,1834,820
171,353,908,821
171,548,292,822
171,580,1225,823
171,595,958,824
171,694,1075,825
171,1102,1739,826
172,75,1100,827
172,580,710,828
172,604,910,829
172,848,752,830
173,255,1036,831
173,275,1539,832
173,581,1055,833
173,962,772,834
173,1652,1092,835
173,1864,1409,836
174,1072,1448,837
175,21,960,838
175,237,1702,839
175,369,1498,840
175,443,919,841
175,608,1160,842
175,773,255,843
176,134,633,844
176,616,1576,845
176,873,802,846
176,1132,935,847
176,1159,1905,848
176,1366,988,849
176,1460,554,850
176,1484,480,851
177,565,1596,852
177,843,1755,853
177,972,516,854
177,1136,1733,855
177,1770,280,856
178,383,882,857
178,794,1139,858
178,1768,154,859
179,150,111,860
179,228,182,861
179,990,1482,862
179,1151,525,863
179,1175,1889,864
179,1659,1396,865
180,381,407,866
180,391,1482,867
180,894,1729,868
181,13,838,869
181,502,967,870
181,740,1482,871
181,1547,287,872
181,1682,1451,873
181,1947,1057,874
182,145,366,875
182,396,1885,876
182,628,1827,877
182,683,720,878
182,743,1862,879
183,216,890,880
183,1060,302,881
183,1330,33,882
183,1667,424,883
184,193,1456,884
184,512,663,885
184,1448,1875,886
184,1598,1443,887
184,1619,808,888
185,32,982,889
185,322,1653,890
185,445,1673,891
185,583,56,892
185,1457,1224,893
185,1637,1038,894
186,233,1446,895
186,1314,1114,896
186,1456,508,897
186,1686,297,898
186,1770,104,899
186,1840,1045,900
187,468,1969,901
187,1292,1390,902
187,1404,1266,903
188,715,453,904
188,859,135,905
188,1068,773,906
188,1168,818,907
188,1205,20,908
188,1469,1728,909
188,1545,737,910
189,668,112,911
189,1096,1483,912
189,1299,867,913
189,1319,1457,914
190,82,1051,915
190,191,52,916
190,602,453,917
190,692,1216,918
190,695,786,919
190,825,1055,920
190,987,1350,921
191,338,1178,922
191,830,776,923
191,1015,371,924
191,1604,1127,925
192,931,642,926
192,931,777,927
193,77,942,928
193,125,1279,929
193,379,1030,930
193,465,1996,931
193,951,1353,932
194,2,437,933
194,240,1979,934
195,277,1971,935
195,886,1355,936
195,945,1967,937
195,1035,273,938
195,1219,1315,939
195,1267,741,940
195,1507,1204,941
195,1832,1081,942
196,238,1528,943
196,423,1130,944
196,728,1995,945
196,1264,1540,946
196,1704,752,947
197,978,1009,948
197,1071,1349,949
197,1362,217,950
198,52,423,951
198,432,1069,952
198,453,460,953
198,506,418,954
198,675,1314,955
198,735,1735,956
198,1547,80,957
198,1786,1399,958
198,1850,1285,959
199,1284,1170,960
199,1555,1349,961
199,1566,1908,962
199,1648,30,963
199,1683,595,964
199,1683,911,965
199,1756,1114,966
200,100,1328,967
200,103,1335,968
200,485,1510,969
200,772,1984,970
200,865,1410,971
200,871,274,972
200,895,475,973
200,926,1014,974
200,1075,212,975
200,1655,1000,976
201,124,824,977
201,404,1486,978
201,1376,1701,979
201,1428,1110,980
201,1991,1779,981
202,65,1169,982
202,556,1765,983
202,598,1885,984
202,1707,1002,985
203,711,583,986
203,1109,344,987
203,1404,752,988
203,1454,1640,989
203,1940,1562,990
204,181,1031,991
204,583,1268,992
204,623,1646,993
204,726,738,994
204,773,786,995
204,964,1126,996
204,1414,1382,997
204,1665,357,998
204,1951,359,999
205,362,602,1000
205,846,676,1001
205,908,340,1002
205,1393,339,1003
205,1483,1078,1004
205,1790,1730,1005
205,1894,216,1006
206,241,1021,1007
206,564,463,1008
206,882,378,1009
206,1216,68,1010
206,1625,851,1011
207,605,766,1012
207,882,1007,1013
207,1697,981,1014
208,1387,114,1015
208,1427,1582,1016
208,1518,1894,1017
208,1637,1785,1018
208,1646,1625,1019
208,1686,1151,1020
209,15,1047,1021
209,189,778,1022
209,1070,334,1023
209,1385,1516,1024
209,1507,1699,1025
210,59,458,1026
210,163,671,1027
210,602,43,1028
210,724,1597,1029
210,785,1030,1030
210,1402,614,1031
210,1456,1732,1032
210,1787,25,1033
210,1831,1175,1034
211,181,1498,1035
211,1066,1569,1036
211,1157,1834,1037
211,1441,1983,1038
212,537,1265,1039
212,970,50,1040
212,1016,1535,1041
212,1178,8,1042
212,1291,1663,1043
212,1401,478,1044
212,1580,1191,1045
212,1653,1049,1046
212,1730,1958,1047
213,159,742,1048
213,1382,1132,1049
214,151,700,1050
214,930,1794,1051
214,1653,1692,1052
214,1756,329,1053
215,1603,1895,1054
216,336,920,1055
216,498,892,1056
216,785,110,1057
216,887,1967,1058
216,1569,1307,1059
216,1872,266,1060
217,462,1311,1061
217,857,970,1062
217,952,1651,1063
217,1019,406,1064
217,1110,1507,1065
217,1247,433,1066
217,1479,1527,1067
217,1714,662,1068
217,1893,474,1069
218,51,780,1070
218,112,1923,1071
218,133,433,1072
218,152,497,1073
218,269,378,1074
218,541,325,1075
218,809,18,1076
218,1144,148,1077
218,1291,1410,1078
218,1687,303,1079
218,1825,976,1080
219,6,489,1081
219,10,716,1082
219,277,623,1083
219,520,1251,1084
219,667,1138,1085
219,682,1217,1086
219,699,422,1087
219,950,853,1088
219,994,392,1089
219,1525,225,1090
219,1811,0,1091
219,1901,686,1092
220,39,599,1093
220,547,1215,1094
220,714,1398,1095
220,862,872,1096
220,919,258,1097
220,1014,295,1098
220,1479,92,1099
220,1623,43,1100
220,1670,669,1101
221,250,513,1102
221,975,895,1103
221,986,130,1104
221,1004,1458,1105
221,1475,2,1106
221,1878,1965,1107
221,1977,560,1108
222,294,1107,1109
222,890,469,1110
222,898,1344,1111
222,1104,598,1112
222,1403,1667,1113
222,1558,244,1114
223,158,1038,1115
223,754,494,1116
223,853,365,1117
223,925,1031,1118
223,1133,794,1119
223,1778,1303,1120
224,1610,332,1121
225,667,466,1122
225,922,1161,1123
225,1941,1982,1124
226,98,1939,1125
226,1168,592,1126
226,1304,932,1127
226,1804,588,1128
227,624,921,1129
227,784,748,1130
227,966,275,1131
227,1589,590,1132
227,1733,1077,1133
227,1996,216,1134
228,198,1370,1135
228,601,890,1136
228,1236,357,1137
228,1474,1815,1138
228,1549,1936,1139
229,126,1697,1140
229,766,1607,1141
229,1169,1504,1142
229,1671,32,1143
230,85,793,1144
230,493,1023,1145
230,677,332,1146
230,1375,847,1147
230,1972,1804,1148
230,1983,974,1149
231,483,1296,1150
231,719,980,1151
231,1172,233,1152
231,1183,875,1153
232,194,1996,1154
232,945,1939,1155
232,986,1382,1156
232,1329,979,1157
232,1359,1936,1158
232,1527,130,1159
232,1622,1986,1160
233,537,1373,1161
233,820,819,1162
233,854,943,1163
233,1264,464,1164
233,1404,682,1165
234,236,325,1166
234,400,1753,1167
234,691,347,1168
234,1212,1220,1169
234,1369,708,1170
234,1396,1812,1171
235,46,1739,1172
235,108,1833,1173
235,959,1972,1174
235,1627,1872,1175
235,1736,1055,1176
235,1840,444,1177
236,631,1607,1178
236,788,580,1179
236,896,241,1180
236,987,1357,1181
236,1058,1348,1182
236,1822,219,1183
237,207,336,1184
237,1146,81,1185
237,1236,1652,1186
238,169,249,1187
238,286,92,1188
238,905,170,1189
238,1393,420,1190
238,1625,392,1191
238,1983,724,1192
239,84,648,1193
239,374,764,1194
239,630,50,1195
240,370,1765,1196
240,493,1147,1197
240,1326,1704,1198
240,1529,1544,1199
240,1865,893,1200
240,1970,1424,1201
240,1998,702,1202
241,291,1847,1203
241,488,625,1204
241,699,954,1205
241,936,1564,1206
241,1064,14,1207
241,1422,435,1208
241,1510,1736,1209
241,1525,572,1210
242,146,737,1211
242,455,263,1212
242,738,1890,1213
243,689,1837,1214
243,1018,1526,1215
243,1531,470,1216
244,25,1449,1217
244,293,808,1218
244,1028,1378,1219
244,1332,584,1220
245,15,1018,1221
245,910,1820,1222
245,1586,145,1223
245,1755,459,1224
245,1776,1394,1225
246,84,1201,1226
246,270,821,1227
246,515,1727,1228
246,574,1316,1229
246,611,1005,1230
246,1127,1459,1231
246,1155,797,1232
246,1653,1913,1233
246,1882,1303,1234
246,1944,1550,1235
247,106,414,1236
247,424,380,1237
247,507,460,1238
247,560,289,1239
247,756,1170,1240
247,1097,733,1241
247,1150,458,1242
248,59,1993,1243
248,411,1622,1244
248,1516,1197,1245
248,1885,51,1246
249,115,1442,1247
249,333,1549,1248
249,614,828,1249
249,807,765,1250
249,1226,265,1251
249,1422,1760,1252
249,1995,1573,1253
250,19,652,1254
250,547,920,1255
250,841,724,1256
250,1121,714,1257
250,1344,157,1258
250,1943,1736,1259
251,219,290,1260
251,277,1746,1261
251,762,1484,1262
251,1737,413,1263
251,1779,1086,1264
252,359,1078,1265
252,750,1456,1266
252,885,299,1267
252,1362,278,1268
252,1486,1514,1269
252,1779,755,1270
252,1809,897,1271
253,107,1777,1272
253,715,191,1273
253,931,754,1274
253,1120,517,1275
253,1439,1559,1276
253,1884,1232,1277
254,212,298,1278
254,632,484,1279
254,788,1909,1280
254,1094,1518,1281
254,1339,1363,1282
254,1979,771,1283
255,175,1995,1284
255,190,1985,1285
255,195,504,1286
255,919,610,1287
255,1088,225,1288
255,1108,1521,1289
255,1432,1022,1290
256,429,266,1291
256,880,1436,1292
256,1490,480,1293
256,1720,1283,1294
257,132,124,1295
257,262,1351,1296
257,275,23,1297
258,292,775,1298
258,318,704,1299
258,563,1278,1300
258,1028,1977,1301
258,1032,242,1302
258,1064,1359,1303
258,1065,1107,1304
259,422,293,1305
259,1035,157,1306
259,1535,1599,1307
259,1632,1069,1308
260,465,1290,1309
260,531,1911,1310
260,981,1259,1311
260,1106,713,1312
260,1605,196,1313
261,372,1571,1314
262,661,1344,1315
262,1062,318,1316
262,1517,529,1317
262,1527,133,1318
262,1714,750,1319
262,1798,1697,1320
263,188,1853,1321
263,197,1878,1322
263,873,1598,1323
263,1357,1412,1324
263,1493,1274,1325
263,1996,198,1326
264,354,408,1327
264,432,1767,1328
264,778,1090,1329
264,902,751,1330
264,1098,856,1331
264,1238,1105,1332
264,1982,1442,1333
265,554,1481,1334
265,562,546,1335
265,1253,1810,1336
265,1258,888,1337
265,1429,663,1338
265,1906,1534,1339
266,59,964,1340
266,883,1753,1341
266,975,439,1342
266,1139,122,1343
266,1358,682,1344
266,1847,1235,1345
267,929,1299,1346
267,989,1884,1347
267,1159,1745,1348
267,1304,536,1349
267,1557,758,1350
267,1627,388,1351
268,662,1540,1352
268,694,595,1353
268,735,1362,1354
268,1179,1404,1355
268,1223,771,1356
268,1375,1321,1357
269,169,859,1358
269,184,1862,1359
269,224,1961,1360
270,183,649,1361
270,495,1764,1362
270,508,1577,1363
270,688,169,1364
270,792,1762,1365
270,1325,354,1366
270,1481,1915,1367
270,1610,1104,1368
270,1839,1616,1369
270,1982,1827,1370
271,600,132,1371
271,1425,1487,1372
271,1456,82,1373
271,1560,283,1374
271,1954,1907,1375
272,1784,662,1376
272,1886,788,1377
273,35,1599,1378
273,90,721,1379
273,204,1620,1380
273,811,440,1381
273,836,1839,1382
273,1886,225,1383
274,701,1846,1384
274,795,497,1385
274,951,1026,1386
274,1726,196,1387
274,1814,118,1388
275,64,241,1389
275,405,996,1390
275,513,1840,1391
275,658,1761,1392
275,829,1318,1393
275,1289,1049,1394
275,1391,1501,1395
275,1754,1235,1396
276,28,390,1397
276,108,1060,1398
276,342,99,1399
276,880,1861,1400
276,984,1145,1401
276,1823,618,1402
277,795,929,1403
277,805,846,1404
277,852,1135,1405
277,1568,1313,1406
277,1802,780,1407
278,1,588,1408
278,969,1012,1409
278,986,318,1410
278,1015,1561,1411
278,1477,1921,1412
278,1597,1577,1413
278,1695,365,1414
279,59,529,1415
279,704,587,1416
279,937,1474,1417
279,1464,961,1418
279,1529,800,1419
280,473,841,1420
280,654,1885,1421
280,705,39,1422
280,857,1701,1423
280,1061,576,1424
280,1200,770,1425
280,1425,528,1426
280,1723,1998,1427
281,223,1260,1428
281,658,1713,1429
281,776,1341,1430
281,1315,1650,1431
281,1436,23,1432
281,1488,1536,1433
281,1725,1291,1434
281,1797,1840,1435
282,845,1233,1436
282,1177,785,1437
282,1240,533,1438
282,1641,137,1439
282,1751,1540,1440
283,1248,1269,1441
283,1358,1325,1442
283,1735,703,1443
284,52,1232,1444
284,215,661,1445
284,408,1880,1446
284,484,1618,1447
284,1673,905,1448
284,1817,1189,1449
285,270,1516,1450
285,603,942,1451
285,958,1807,1452
285,983,1555,1453
285,1388,1128,1454
285,1549,834,1455
285,1711,1202,1456
286,248,24,1457
286,303,1068,1458
286,370,251,1459
286,570,1607,1460
286,724,1530,1461
286,956,1201,1462
286,1031,592,1463
286,1181,1004,1464
286,1484,1139,1465
286,1486,825,1466
286,1644,1617,1467
286,1996,935,1468
287,294,984,1469
287,977,662,1470
287,1423,962,1471
287,1683,1468,1472
287,1828,822,1473
287,1829,10,1474
288,580,572,1475
288,1735,509,1476
288,1769,810,1477
289,252,85,1478
289,481,1062,1479
289,490,1966,1480
289,825,1262,1481
289,963,222,1482
289,1650,209,1483
290,141,560,1484
290,533,239,1485
290,538,935,1486
290,1511,1537,1487
290,1517,1296,1488
290,1676,1524,1489
290,1720,1393,1490
291,329,376,1491
291,595,901,1492
291,845,1828,1493
291,1153,1942,1494
291,1376,564,1495
292,542,285,1496
292,550,1533,1497
