SourceID,Hop1_ID,Hop2_ID,Offset
0,19,4,384
0,19,5,385
0,19,6,386
0,19,7,387
0,19,8,388
0,19,9,389
0,19,10,390
0,19,11,391
0,19,12,392
0,19,13,393
0,19,14,394
0,19,15,395
0,19,16,396
0,19,17,397
0,19,18,398
0,19,19,399
0,20,0,400
0,20,1,401
0,20,2,402
0,20,3,403
0,20,4,404
0,20,5,405
0,20,6,406
0,20,7,407
0,20,8,408
0,20,9,409
0,20,10,410
0,20,11,411
0,20,12,412
0,20,13,413
0,20,14,414
0,20,15,415
0,20,16,416
0,20,17,417
0,20,18,418
0,20,19,419
0,21,0,420
0,21,1,421
0,21,2,422
0,21,3,423
0,21,4,424
0,21,5,425
0,21,6,426
0,21,7,427
0,21,8,428
0,21,9,429
0,21,10,430
0,21,11,431
0,21,12,432
0,21,13,433
0,21,14,434
0,21,15,435
0,21,16,436
0,21,17,437
0,21,18,438
0,21,19,439
0,22,0,440
0,22,1,441
0,22,2,442
0,22,3,443
0,22,4,444
0,22,5,445
0,22,6,446
0,22,7,447
0,22,8,448
0,22,9,449
0,22,10,450
0,22,11,451
0,22,12,452
0,22,13,453
0,22,14,454
0,22,15,455
0,22,16,456
0,22,17,457
0,22,18,458
0,22,19,459
0,23,0,460
0,23,1,461
0,23,2,462
0,23,3,463
0,23,4,464
0,23,5,465
0,23,6,466
0,23,7,467
0,23,8,468
0,23,9,469
0,23,10,470
0,23,11,471
0,23,12,472
0,23,13,473
0,23,14,474
0,23,15,475
0,23,16,476
0,23,17,477
0,23,18,478
0,23,19,479
0,24,0,480
0,24,1,481
0,24,2,482
0,24,3,483
0,24,4,484
0,24,5,485
0,24,6,486
0,24,7,487
0,24,8,488
0,24,9,489
0,24,10,490
0,24,11,491
0,24,12,492
0,24,13,493
0,24,14,494
0,24,15,495
0,24,16,496
0,24,17,497
0,24,18,498
0,24,19,499
1,0,0,500
1,0,1,501
1,0,2,502
1,0,3,503
1,0,4,504
1,0,5,505
1,0,6,506
1,0,7,507
1,0,8,508
1,0,9,509
1,0,10,510
1,0,11,511
1,0,12,512
1,0,13,513
1,0,14,514
1,0,15,515
1,0,16,516
1,0,17,517
1,0,18,518
1,0,19,519
1,1,0,520
1,1,1,521
1,1,2,522
1,1,3,523
1,1,4,524
1,1,5,525
1,1,6,526
1,1,7,527
1,1,8,528
1,1,9,529
1,1,10,530
1,1,11,531
1,1,12,532
1,1,13,533
1,1,14,534
1,1,15,535
1,1,16,536
1,1,17,537
1,1,18,538
1,1,19,539
1,2,0,540
1,2,1,541
1,2,2,542
1,2,3,543
1,2,4,544
1,2,5,545
1,2,6,546
1,2,7,547
1,2,8,548
1,2,9,549
1,2,10,550
1,2,11,551
1,2,12,552
1,2,13,553
1,2,14,554
1,2,15,555
1,2,16,556
1,2,17,557
1,2,18,558
1,2,19,559
1,3,0,560
1,3,1,561
1,3,2,562
1,3,3,563
1,3,4,564
1,3,5,565
1,3,6,566
1,3,7,567
1,3,8,568
1,3,9,569
1,3,10,570
1,3,11,571
1,3,12,572
1,3,13,573
1,3,14,574
1,3,15,575
1,3,16,576
1,3,17,577
1,3,18,578
1,3,19,579
1,4,0,580
1,4,1,581
1,4,2,582
1,4,3,583
1,4,4,584
1,4,5,585
1,4,6,586
1,4,7,587
1,4,8,588
1,4,9,589
1,4,10,590
1,4,11,591
1,4,12,592
1,4,13,593
1,4,14,594
1,4,15,595
1,4,16,596
1,4,17,597
1,4,18,598
1,4,19,599
1,5,0,600
1,5,1,601
1,5,2,602
1,5,3,603
1,5,4,604
1,5,5,605
1,5,6,606
1,5,7,607
1,5,8,608
1,5,9,609
1,5,10,610
1,5,11,611
1,5,12,612
1,5,13,613
1,5,14,614
1,5,15,615
1,5,16,616
1,5,17,617
1,5,18,618
1,5,19,619
1,6,0,620
1,6,1,621
1,6,2,622
1,6,3,623
1,6,4,624
1,6,5,625
1,6,6,626
1,6,7,627
1,6,8,628
1,6,9,629
1,6,10,630
1,6,11,631
1,6,12,632
1,6,13,633
1,6,14,634
1,6,15,635
1,6,16,636
1,6,17,637
1,6,18,638
1,6,19,639
1,7,0,640
1,7,1,641
1,7,2,642
1,7,3,643
1,7,4,644
1,7,5,645
1,7,6,646
1,7,7,647
1,7,8,648
1,7,9,649
1,7,10,650
1,7,11,651
1,7,12,652
1,7,13,653
1,7,14,654
1,7,15,655
1,7,16,656
1,7,17,657
1,7,18,658
1,7,19,659
1,8,0,660
1,8,1,661
1,8,2,662
1,8,3,663
1,8,4,664
1,8,5,665
1,8,6,666
1,8,7,667
1,8,8,668
1,8,9,669
1,8,10,670
1,8,11,671
1,8,12,672
1,8,13,673
1,8,14,674
1,8,15,675
1,8,16,676
1,8,17,677
1,8,18,678
1,8,19,679
1,9,0,680
1,9,1,681
1,9,2,682
1,9,3,683
1,9,4,684
1,9,5,685
1,9,6,686
1,9,7,687
1,9,8,688
1,9,9,689
1,9,10,690
1,9,11,691
1,9,12,692
1,9,13,693
1,9,14,694
1,9,15,695
1,9,16,696
1,9,17,697
1,9,18,698
1,9,19,699
1,10,0,700
1,10,1,701
1,10,2,702
1,10,3,703
1,10,4,704
1,10,5,705
1,10,6,706
1,10,7,707
1,10,8,708
1,10,9,709
1,10,10,710
1,10,11,711
1,10,12,712
1,10,13,713
1,10,14,714
1,10,15,715
1,10,16,716
1,10,17,717
1,10,18,718
1,10,19,719
1,11,0,720
1,11,1,721
1,11,2,722
1,11,3,723
1,11,4,724
1,11,5,725
1,11,6,726
1,11,7,727
1,11,8,728
1,11,9,729
1,11,10,730
1,11,11,731
1,11,12,732
1,11,13,733
1,11,14,734
1,11,15,735
1,11,16,736
1,11,17,737
1,11,18,738
1,11,19,739
1,12,0,740
1,12,1,741
1,12,2,742
1,12,3,743
1,12,4,744
1,12,5,745
1,12,6,746
1,12,7,747
1,12,8,748
1,12,9,749
1,12,10,750
1,12,11,751
1,12,12,752
1,12,13,753
1,12,14,754
1,12,15,755
1,12,16,756
1,12,17,757
1,12,18,758
1,12,19,759
1,13,0,760
1,13,1,761
1,13,2,762
1,13,3,763
1,13,4,764
1,13,5,765
1,13,6,766
1,13,7,767
1,13,8,768
1,13,9,769
1,13,10,770
1,13,11,771
1,13,12,772
1,13,13,773
1,13,14,774
1,13,15,775
1,13,16,776
1,13,17,777
1,13,18,778
1,13,19,779
1,14,0,780
1,14,1,781
1,14,2,782
1,14,3,783
1,14,4,784
1,14,5,785
1,14,6,786
1,14,7,787
1,14,8,788
1,14,9,789
1,14,10,790
1,14,11,791
1,14,12,792
1,14,13,793
1,14,14,794
1,14,15,795
1,14,16,796
1,14,17,797
1,14,18,798
1,14,19,799
1,15,0,800
1,15,1,801
1,15,2,802
1,15,3,803
1,15,4,804
1,15,5,805
1,15,6,806
1,15,7,807
1,15,8,808
1,15,9,809
1,15,10,810
1,15,11,811
1,15,12,812
1,15,13,813
1,15,14,814
1,15,15,815
1,15,16,816
1,15,17,817
1,15,18,818
1,15,19,819
1,16,0,820
1,16,1,821
1,16,2,822
1,16,3,823
1,16,4,824
1,16,5,825
1,16,6,826
1,16,7,827
1,16,8,828
1,16,9,829
1,16,10,830
1,16,11,831
1,16,12,832
1,16,13,833
1,16,14,834
1,16,15,835
1,16,16,836
1,16,17,837
1,16,18,838
1,16,19,839
1,17,0,840
1,17,1,841
1,17,2,842
1,17,3,843
1,17,4,844
1,17,5,845
1,17,6,846
1,17,7,847
1,17,8,848
1,17,9,849
1,17,10,850
1,17,11,851
1,17,12,852
1,17,13,853
1,17,14,854
1,17,15,855
1,17,16,856
1,17,17,857
1,17,18,858
1,17,19,859
1,18,0,860
1,18,1,861
1,18,2,862
1,18,3,863
1,18,4,864
1,18,5,865
1,18,6,866
1,18,7,867
1,18,8,868
1,18,9,869
1,18,10,870
1,18,11,871
1,18,12,872
1,18,13,873
1,18,14,874
1,18,15,875
1,18,16,876
1,18,17,877
1,18,18,878
1,18,19,879
1,19,0,880
1,19,1,881
1,19,2,882
1,19,3,883
1,19,4,884
1,19,5,885
1,19,6,886
1,19,7,887
1,19,8,888
1,19,9,889
1,19,10,890
1,19,11,891
1,19,12,892
1,19,13,893
1,19,14,894
1,19,15,895
1,19,16,896
1,19,17,897
1,19,18,898
1,19,19,899
1,20,0,900
1,20,1,901
1,20,2,902
1,20,3,903
1,20,4,904
1,20,5,905
1,20,6,906
1,20,7,907
1,20,8,908
1,20,9,909
1,20,10,910
1,20,11,911
1,20,12,912
1,20,13,913
1,20,14,914
1,20,15,915
1,20,16,916
1,20,17,917
1,20,18,918
1,20,19,919
1,21,0,920
1,21,1,921
1,21,2,922
1,21,3,923
1,21,4,924
1,21,5,925
1,21,6,926
1,21,7,927
1,21,8,928
1,21,9,929
1,21,10,930
1,21,11,931
1,21,12,932
1,21,13,933
1,21,14,934
1,21,15,935
1,21,16,936
1,21,17,937
1,21,18,938
1,21,19,939
1,22,0,940
1,22,1,941
1,22,2,942
1,22,3,943
1,22,4,944
1,22,5,945
1,22,6,946
1,22,7,947
1,22,8,948
1,22,9,949
1,22,10,950
1,22,11,951
1,22,12,952
1,22,13,953
1,22,14,954
1,22,15,955
1,22,16,956
1,22,17,957
1,22,18,958
1,22,19,959
1,23,0,960
1,23,1,961
1,23,2,962
1,23,3,963
1,23,4,964
1,23,5,965
1,23,6,966
1,23,7,967
1,23,8,968
1,23,9,969
1,23,10,970
1,23,11,971
1,23,12,972
1,23,13,973
1,23,14,974
1,23,15,975
1,23,16,976
1,23,17,977
1,23,18,978
1,23,19,979
1,24,0,980
1,24,1,981
1,24,2,982
1,24,3,983
1,24,4,984
1,24,5,985
1,24,6,986
1,24,7,987
1,24,8,988
1,24,9,989
1,24,10,990
1,24,11,991
1,24,12,992
1,24,13,993
1,24,14,994
1,24,15,995
1,24,16,996
1,24,17,997
1,24,18,998
1,24,19,999
2,0,0,1000
2,0,1,1001
2,0,2,1002
2,0,3,1003
2,0,4,1004
2,0,5,1005
2,0,6,1006
2,0,7,1007
2,0,8,1008
2,0,9,1009
2,0,10,1010
2,0,11,1011
2,0,12,1012
2,0,13,1013
2,0,14,1014
2,0,15,1015
2,0,16,1016
2,0,17,1017
2,0,18,1018
2,0,19,1019
2,1,0,1020
2,1,1,1021
2,1,2,1022
2,1,3,1023
2,1,4,1024
2,1,5,1025
2,1,6,1026
2,1,7,1027
2,1,8,1028
2,1,9,1029
2,1,10,1030
2,1,11,1031
2,1,12,1032
2,1,13,1033
2,1,14,1034
2,1,15,1035
2,1,16,1036
2,1,17,1037
2,1,18,1038
2,1,19,1039
2,2,0,1040
2,2,1,1041
2,2,2,1042
2,2,3,1043
2,2,4,1044
2,2,5,1045
2,2,6,1046
2,2,7,1047
2,2,8,1048
2,2,9,1049
2,2,10,1050
2,2,11,1051
2,2,12,1052
2,2,13,1053
2,2,14,1054
2,2,15,1055
2,2,16,1056
2,2,17,1057
2,2,18,1058
2,2,19,1059
2,3,0,1060
2,3,1,1061
2,3,2,1062
2,3,3,1063
2,3,4,1064
2,3,5,1065
2,3,6,1066
2,3,7,1067
2,3,8,1068
2,3,9,1069
2,3,10,1070
2,3,11,1071
2,3,12,1072
2,3,13,1073
2,3,14,1074
2,3,15,1075
2,3,16,1076
2,3,17,1077
2,3,18,1078
2,3,19,1079
2,4,0,1080
2,4,1,1081
2,4,2,1082
2,4,3,1083
2,4,4,1084
2,4,5,1085
2,4,6,1086
2,4,7,1087
2,4,8,1088
2,4,9,1089
2,4,10,1090
2,4,11,1091
2,4,12,1092
2,4,13,1093
2,4,14,1094
2,4,15,1095
2,4,16,1096
2,4,17,1097
2,4,18,1098
2,4,19,1099
2,5,0,1100
2,5,1,1101
2,5,2,1102
2,5,3,1103
2,5,4,1104
2,5,5,1105
2,5,6,1106
2,5,7,1107
2,5,8,1108
2,5,9,1109
2,5,10,1110
2,5,11,1111
2,5,12,1112
2,5,13,1113
2,5,14,1114
2,5,15,1115
2,5,16,1116
2,5,17,1117
2,5,18,1118
2,5,19,1119
2,6,0,1120
2,6,1,1121
2,6,2,1122
2,6,3,1123
2,6,4,1124
2,6,5,1125
2,6,6,1126
2,6,7,1127
2,6,8,1128
2,6,9,1129
2,6,10,1130
2,6,11,1131
2,6,12,1132
2,6,13,1133
2,6,14,1134
2,6,15,1135
2,6,16,1136
2,6,17,1137
2,6,18,1138
2,6,19,1139
2,7,0,1140
2,7,1,1141
2,7,2,1142
2,7,3,1143
2,7,4,1144
2,7,5,1145
2,7,6,1146
2,7,7,1147
2,7,8,1148
2,7,9,1149
2,7,10,1150
2,7,11,1151
2,7,12,1152
2,7,13,1153
2,7,14,1154
2,7,15,1155
2,7,16,1156
2,7,17,1157
2,7,18,1158
2,7,19,1159
2,8,0,1160
2,8,1,1161
2,8,2,1162
2,8,3,1163
2,8,4,1164
2,8,5,1165
2,8,6,1166
2,8,7,1167
2,8,8,1168
2,8,9,1169
2,8,10,1170
2,8,11,1171
2,8,12,1172
2,8,13,1173
2,8,14,1174
2,8,15,1175
2,8,16,1176
2,8,17,1177
2,8,18,1178
2,8,19,1179
2,9,0,1180
2,9,1,1181
2,9,2,1182
2,9,3,1183
2,9,4,1184
2,9,5,1185
2,9,6,1186
2,9,7,1187
2,9,8,1188
2,9,9,1189
2,9,10,1190
2,9,11,1191
2,9,12,1192
2,9,13,1193
2,9,14,1194
2,9,15,1195
2,9,16,1196
2,9,17,1197
2,9,18,1198
2,9,19,1199
2,10,0,1200
2,10,1,1201
2,10,2,1202
2,10,3,1203
2,10,4,1204
2,10,5,1205
2,10,6,1206
2,10,7,1207
2,10,8,1208
2,10,9,1209
2,10,10,1210
2,10,11,1211
2,10,12,1212
2,10,13,1213
2,10,14,1214
2,10,15,1215
2,10,16,1216
2,10,17,1217
2,10,18,1218
2,10,19,1219
2,11,0,1220
2,11,1,1221
2,11,2,1222
2,11,3,1223
2,11,4,1224
2,11,5,1225
2,11,6,1226
2,11,7,1227
2,11,8,1228
2,11,9,1229
2,11,10,1230
2,11,11,1231
2,11,12,1232
2,11,13,1233
2,11,14,1234
2,11,15,1235
2,11,16,1236
2,11,17,1237
2,11,18,1238
2,11,19,1239
2,12,0,1240
2,12,1,1241
2,12,2,1242
2,12,3,1243
2,12,4,1244
2,12,5,1245
2,12,6,1246
2,12,7,1247
2,12,8,1248
2,12,9,1249
2,12,10,1250
2,12,11,1251
2,12,12,1252
2,12,13,1253
2,12,14,1254
2,12,15,1255
2,12,16,1256
2,12,17,1257
2,12,18,1258
2,12,19,1259
2,13,0,1260
2,13,1,1261
2,13,2,1262
2,13,3,1263
2,13,4,1264
2,13,5,1265
2,13,6,1266
2,13,7,1267
2,13,8,1268
2,13,9,1269
2,13,10,1270
2,13,11,1271
2,13,12,1272
2,13,13,1273
2,13,14,1274
2,13,15,1275
2,13,16,1276
2,13,17,1277
2,13,18,1278
2,13,19,1279
2,14,0,1280
2,14,1,1281
2,14,2,1282
2,14,3,1283
2,14,4,1284
2,14,5,1285
2,14,6,1286
2,14,7,1287
2,14,8,1288
2,14,9,1289
2,14,10,1290
2,14,11,1291
2,14,12,1292
2,14,13,1293
2,14,14,1294
2,14,15,1295
2,14,16,1296
2,14,17,1297
2,14,18,1298
2,14,19,1299
2,15,0,1300
2,15,1,1301
2,15,2,1302
2,15,3,1303
2,15,4,1304
2,15,5,1305
2,15,6,1306
2,15,7,1307
2,15,8,1308
2,15,9,1309
2,15,10,1310
2,15,11,1311
2,15,12,1312
2,15,13,1313
2,15,14,1314
2,15,15,1315
2,15,16,1316
2,15,17,1317
2,15,18,1318
2,15,19,1319
2,16,0,1320
2,16,1,1321
2,16,2,1322
2,16,3,1323
2,16,4,1324
2,16,5,1325
2,16,6,1326
2,16,7,1327
2,16,8,1328
2,16,9,1329
2,16,10,1330
2,16,11,1331
2,16,12,1332
2,16,13,1333
2,16,14,1334
2,16,15,1335
2,16,16,1336
2,16,17,1337
2,16,18,1338
2,16,19,1339
2,17,0,1340
2,17,1,1341
2,17,2,1342
2,17,3,1343
2,17,4,1344
2,17,5,1345
2,17,6,1346
2,17,7,1347
2,17,8,1348
2,17,9,1349
2,17,10,1350
2,17,11,1351
2,17,12,1352
2,17,13,1353
2,17,14,1354
2,17,15,1355
2,17,16,1356
2,17,17,1357
2,17,18,1358
2,17,19,1359
2,18,0,1360
2,18,1,1361
2,18,2,1362
2,18,3,1363
2,18,4,1364
2,18,5,1365
2,18,6,1366
2,18,7,1367
2,18,8,1368
2,18,9,1369
2,18,10,1370
2,18,11,1371
2,18,12,1372
2,18,13,1373
2,18,14,1374
2,18,15,1375
2,18,16,1376
2,18,17,1377
2,18,18,1378
2,18,19,1379
2,19,0,1380
2,19,1,1381
2,19,2,1382
2,19,3,1383
2,19,4,1384
2,19,5,1385
2,19,6,1386
2,19,7,1387
2,19,8,1388
2,19,9,1389
2,19,10,1390
2,19,11,1391
2,19,12,1392
2,19,13,1393
2,19,14,1394
2,19,15,1395
2,19,16,1396
2,19,17,1397
2,19,18,1398
2,19,19,1399
2,20,0,1400
2,20,1,1401
2,20,2,1402
2,20,3,1403
2,20,4,1404
2,20,5,1405
2,20,6,1406
2,20,7,1407
2,20,8,1408
2,20,9,1409
2,20,10,1410
2,20,11,1411
2,20,12,1412
2,20,13,1413
2,20,14,1414
2,20,15,1415
2,20,16,1416
2,20,17,1417
2,20,18,1418
2,20,19,1419
2,21,0,1420
2,21,1,1421
2,21,2,1422
2,21,3,1423
2,21,4,1424
2,21,5,1425
2,21,6,1426
2,21,7,1427
2,21,8,1428
2,21,9,1429
2,21,10,1430
2,21,11,1431
2,21,12,1432
2,21,13,1433
2,21,14,1434
2,21,15,1435
2,21,16,1436
2,21,17,1437
2,21,18,1438
2,21,19,1439
2,22,0,1440
2,22,1,1441
2,22,2,1442
2,22,3,1443
2,22,4,1444
2,22,5,1445
2,22,6,1446
2,22,7,1447
2,22,8,1448
2,22,9,1449
2,22,10,1450
2,22,11,1451
2,22,12,1452
2,22,13,1453
2,22,14,1454
2,22,15,1455
2,22,16,1456
2,22,17,1457
2,22,18,1458
2,22,19,1459
2,23,0,1460
2,23,1,1461
2,23,2,1462
2,23,3,1463
2,23,4,1464
2,23,5,1465
2,23,6,1466
2,23,7,1467
2,23,8,1468
2,23,9,1469
2,23,10,1470
2,23,11,1471
2,23,12,1472
2,23,13,1473
2,23,14,1474
2,23,15,1475
2,23,16,1476
2,23,17,1477
2,23,18,1478
2,23,19,1479
2,24,0,1480
2,24,1,1481
2,24,2,1482
2,24,3,1483
2,24,4,1484
2,24,5,1485
2,24,6,1486
2,24,7,1487
2,24,8,1488
2,24,9,1489
2,24,10,1490
2,24,11,1491
2,24,12,1492
2,24,13,1493
2,24,14,1494
2,24,15,1495
2,24,16,1496
2,24,17,1497
2,24,18,1498
2,24,19,1499
3,0,0,1500
3,0,1,1501
3,0,2,1502
3,0,3,1503
3,0,4,1504
3,0,5,1505
3,0,6,1506
3,0,7,1507
3,0,8,1508
3,0,9,1509
3,0,10,1510
3,0,11,1511
3,0,12,1512
3,0,13,1513
3,0,14,1514
3,0,15,1515
3,0,16,1516
3,0,17,1517
3,0,18,1518
3,0,19,1519
3,1,0,1520
3,1,1,1521
3,1,2,1522
3,1,3,1523
3,1,4,1524
3,1,5,1525
3,1,6,1526
3,1,7,1527
3,1,8,1528
3,1,9,1529
3,1,10,1530
3,1,11,1531
3,1,12,1532
3,1,13,1533
3,1,14,1534
3,1,15,1535
3,1,16,1536
3,1,17,1537
3,1,18,1538
3,1,19,1539
3,2,0,1540
3,2,1,1541
3,2,2,1542
3,2,3,1543
3,2,4,1544
3,2,5,1545
3,2,6,1546
3,2,7,1547
3,2,8,1548
3,2,9,1549
3,2,10,1550
3,2,11,1551
3,2,12,1552
3,2,13,1553
3,2,14,1554
3,2,15,1555
3,2,16,1556
3,2,17,1557
3,2,18,1558
3,2,19,1559
3,3,0,1560
3,3,1,1561
3,3,2,1562
3,3,3,1563
3,3,4,1564
3,3,5,1565
3,3,6,1566
3,3,7,1567
3,3,8,1568
3,3,9,1569
3,3,10,1570
3,3,11,1571
3,3,12,1572
3,3,13,1573
3,3,14,1574
3,3,15,1575
3,3,16,1576
3,3,17,1577
3,3,18,1578
3,3,19,1579
3,4,0,1580
3,4,1,1581
3,4,2,1582
3,4,3,1583
3,4,4,1584
3,4,5,1585
3,4,6,1586
3,4,7,1587
3,4,8,1588
3,4,9,1589
3,4,10,1590
3,4,11,1591
3,4,12,1592
3,4,13,1593
3,4,14,1594
3,4,15,1595
3,4,16,1596
3,4,17,1597
3,4,18,1598
3,4,19,1599
3,5,0,1600
3,5,1,1601
3,5,2,1602
3,5,3,1603
3,5,4,1604
3,5,5,1605
3,5,6,1606
3,5,7,1607
3,5,8,1608
3,5,9,1609
3,5,10,1610
3,5,11,1611
3,5,12,1612
3,5,13,1613
3,5,14,1614
3,5,15,1615
3,5,16,1616
3,5,17,1617
3,5,18,1618
3,5,19,1619
3,6,0,1620
3,6,1,1621
3,6,2,1622
3,6,3,1623
3,6,4,1624
3,6,5,1625
3,6,6,1626
3,6,7,1627
3,6,8,1628
3,6,9,1629
3,6,10,1630
3,6,11,1631
3,6,12,1632
3,6,13,1633
3,6,14,1634
3,6,15,1635
3,6,16,1636
3,6,17,1637
3,6,18,1638
3,6,19,1639
3,7,0,1640
3,7,1,1641
3,7,2,1642
3,7,3,1643
3,7,4,1644
3,7,5,1645
3,7,6,1646
3,7,7,1647
3,7,8,1648
3,7,9,1649
3,7,10,1650
3,7,11,1651
3,7,12,1652
3,7,13,1653
3,7,14,1654
3,7,15,1655
3,7,16,1656
3,7,17,1657
3,7,18,1658
3,7,19,1659
3,8,0,1660
