SourceID;Hop1_ID;Hop2_ID;Offset
0;3;84;384
0;3;85;385
0;3;86;386
0;3;87;387
0;3;88;388
0;3;89;389
0;3;90;390
0;3;91;391
0;3;92;392
0;3;93;393
0;3;94;394
0;3;95;395
0;3;96;396
0;3;97;397
0;3;98;398
0;3;99;399
0;4;0;400
0;4;1;401
0;4;2;402
0;4;3;403
0;4;4;404
0;4;5;405
0;4;6;406
0;4;7;407
0;4;8;408
0;4;9;409
0;4;10;410
0;4;11;411
0;4;12;412
0;4;13;413
0;4;14;414
0;4;15;415
0;4;16;416
0;4;17;417
0;4;18;418
0;4;19;419
0;4;20;420
0;4;21;421
0;4;22;422
0;4;23;423
0;4;24;424
0;4;25;425
0;4;26;426
0;4;27;427
0;4;28;428
0;4;29;429
0;4;30;430
0;4;31;431
0;4;32;432
0;4;33;433
0;4;34;434
0;4;35;435
0;4;36;436
0;4;37;437
0;4;38;438
0;4;39;439
0;4;40;440
0;4;41;441
0;4;42;442
0;4;43;443
0;4;44;444
0;4;45;445
0;4;46;446
0;4;47;447
0;4;48;448
0;4;49;449
0;4;50;450
0;4;51;451
0;4;52;452
0;4;53;453
0;4;54;454
0;4;55;455
0;4;56;456
0;4;57;457
0;4;58;458
0;4;59;459
0;4;60;460
0;4;61;461
0;4;62;462
0;4;63;463
0;4;64;464
0;4;65;465
0;4;66;466
0;4;67;467
0;4;68;468
0;4;69;469
0;4;70;470
0;4;71;471
0;4;72;472
0;4;73;473
0;4;74;474
0;4;75;475
0;4;76;476
0;4;77;477
0;4;78;478
0;4;79;479
0;4;80;480
0;4;81;481
0;4;82;482
0;4;83;483
0;4;84;484
0;4;85;485
0;4;86;486
0;4;87;487
0;4;88;488
0;4;89;489
0;4;90;490
0;4;91;491
0;4;92;492
0;4;93;493
0;4;94;494
0;4;95;495
0;4;96;496
0;4;97;497
0;4;98;498
0;4;99;499
0;5;0;500
0;5;1;501
0;5;2;502
0;5;3;503
0;5;4;504
0;5;5;505
0;5;6;506
0;5;7;507
0;5;8;508
0;5;9;509
0;5;10;510
0;5;11;511
0;5;12;512
0;5;13;513
0;5;14;514
0;5;15;515
0;5;16;516
0;5;17;517
0;5;18;518
0;5;19;519
0;5;20;520
0;5;21;521
0;5;22;522
0;5;23;523
0;5;24;524
0;5;25;525
0;5;26;526
0;5;27;527
0;5;28;528
0;5;29;529
0;5;30;530
0;5;31;531
0;5;32;532
0;5;33;533
0;5;34;534
0;5;35;535
0;5;36;536
0;5;37;537
0;5;38;538
0;5;39;539
0;5;40;540
0;5;41;541
0;5;42;542
0;5;43;543
0;5;44;544
0;5;45;545
0;5;46;546
0;5;47;547
0;5;48;548
0;5;49;549
0;5;50;550
0;5;51;551
0;5;52;552
0;5;53;553
0;5;54;554
0;5;55;555
0;5;56;556
0;5;57;557
0;5;58;558
0;5;59;559
0;5;60;560
0;5;61;561
0;5;62;562
0;5;63;563
0;5;64;564
0;5;65;565
0;5;66;566
0;5;67;567
0;5;68;568
0;5;69;569
0;5;70;570
0;5;71;571
0;5;72;572
0;5;73;573
0;5;74;574
0;5;75;575
0;5;76;576
0;5;77;577
0;5;78;578
0;5;79;579
0;5;80;580
0;5;81;581
0;5;82;582
0;5;83;583
0;5;84;584
0;5;85;585
0;5;86;586
0;5;87;587
0;5;88;588
0;5;89;589
0;5;90;590
0;5;91;591
0;5;92;592
0;5;93;593
0;5;94;594
0;5;95;595
0;5;96;596
0;5;97;597
0;5;98;598
0;5;99;599
0;6;0;600
0;6;1;601
0;6;2;602
0;6;3;603
0;6;4;604
0;6;5;605
0;6;6;606
0;6;7;607
0;6;8;608
0;6;9;609
0;6;10;610
0;6;11;611
0;6;12;612
0;6;13;613
0;6;14;614
0;6;15;615
0;6;16;616
0;6;17;617
0;6;18;618
0;6;19;619
0;6;20;620
0;6;21;621
0;6;22;622
0;6;23;623
0;6;24;624
0;6;25;625
0;6;26;626
0;6;27;627
0;6;28;628
0;6;29;629
0;6;30;630
0;6;31;631
0;6;32;632
0;6;33;633
0;6;34;634
0;6;35;635
0;6;36;636
0;6;37;637
0;6;38;638
0;6;39;639
0;6;40;640
0;6;41;641
0;6;42;642
0;6;43;643
0;6;44;644
0;6;45;645
0;6;46;646
0;6;47;647
0;6;48;648
0;6;49;649
0;6;50;650
0;6;51;651
0;6;52;652
0;6;53;653
0;6;54;654
0;6;55;655
0;6;56;656
0;6;57;657
0;6;58;658
0;6;59;659
0;6;60;660
0;6;61;661
0;6;62;662
0;6;63;663
0;6;64;664
0;6;65;665
0;6;66;666
0;6;67;667
0;6;68;668
0;6;69;669
0;6;70;670
0;6;71;671
0;6;72;672
0;6;73;673
0;6;74;674
0;6;75;675
0;6;76;676
0;6;77;677
0;6;78;678
0;6;79;679
0;6;80;680
0;6;81;681
0;6;82;682
0;6;83;683
0;6;84;684
0;6;85;685
0;6;86;686
0;6;87;687
0;6;88;688
0;6;89;689
0;6;90;690
0;6;91;691
0;6;92;692
0;6;93;693
0;6;94;694
0;6;95;695
0;6;96;696
0;6;97;697
0;6;98;698
0;6;99;699
0;7;0;700
0;7;1;701
0;7;2;702
0;7;3;703
0;7;4;704
0;7;5;705
0;7;6;706
0;7;7;707
0;7;8;708
0;7;9;709
0;7;10;710
0;7;11;711
0;7;12;712
0;7;13;713
0;7;14;714
0;7;15;715
0;7;16;716
0;7;17;717
0;7;18;718
0;7;19;719
0;7;20;720
0;7;21;721
0;7;22;722
0;7;23;723
0;7;24;724
0;7;25;725
0;7;26;726
0;7;27;727
0;7;28;728
0;7;29;729
0;7;30;730
0;7;31;731
0;7;32;732
0;7;33;733
0;7;34;734
0;7;35;735
0;7;36;736
0;7;37;737
0;7;38;738
0;7;39;739
0;7;40;740
0;7;41;741
0;7;42;742
0;7;43;743
0;7;44;744
0;7;45;745
0;7;46;746
0;7;47;747
0;7;48;748
0;7;49;749
0;7;50;750
0;7;51;751
0;7;52;752
0;7;53;753
0;7;54;754
0;7;55;755
0;7;56;756
0;7;57;757
0;7;58;758
0;7;59;759
0;7;60;760
0;7;61;761
0;7;62;762
0;7;63;763
0;7;64;764
0;7;65;765
0;7;66;766
0;7;67;767
0;7;68;768
0;7;69;769
0;7;70;770
0;7;71;771
0;7;72;772
0;7;73;773
0;7;74;774
0;7;75;775
0;7;76;776
0;7;77;777
0;7;78;778
0;7;79;779
0;7;80;780
0;7;81;781
0;7;82;782
0;7;83;783
0;7;84;784
0;7;85;785
0;7;86;786
0;7;87;787
0;7;88;788
0;7;89;789
0;7;90;790
0;7;91;791
0;7;92;792
0;7;93;793
0;7;94;794
0;7;95;795
0;7;96;796
0;7;97;797
0;7;98;798
0;7;99;799
0;8;0;800
0;8;1;801
0;8;2;802
0;8;3;803
0;8;4;804
0;8;5;805
0;8;6;806
0;8;7;807
0;8;8;808
0;8;9;809
0;8;10;810
0;8;11;811
0;8;12;812
0;8;13;813
0;8;14;814
0;8;15;815
0;8;16;816
0;8;17;817
0;8;18;818
0;8;19;819
0;8;20;820
0;8;21;821
0;8;22;822
0;8;23;823
0;8;24;824
0;8;25;825
0;8;26;826
0;8;27;827
0;8;28;828
0;8;29;829
0;8;30;830
0;8;31;831
0;8;32;832
0;8;33;833
0;8;34;834
0;8;35;835
0;8;36;836
0;8;37;837
0;8;38;838
0;8;39;839
0;8;40;840
0;8;41;841
0;8;42;842
0;8;43;843
0;8;44;844
0;8;45;845
0;8;46;846
0;8;47;847
0;8;48;848
0;8;49;849
0;8;50;850
0;8;51;851
0;8;52;852
0;8;53;853
0;8;54;854
0;8;55;855
0;8;56;856
0;8;57;857
0;8;58;858
0;8;59;859
0;8;60;860
0;8;61;861
0;8;62;862
0;8;63;863
0;8;64;864
0;8;65;865
0;8;66;866
0;8;67;867
0;8;68;868
0;8;69;869
0;8;70;870
0;8;71;871
0;8;72;872
0;8;73;873
0;8;74;874
0;8;75;875
0;8;76;876
0;8;77;877
0;8;78;878
0;8;79;879
0;8;80;880
0;8;81;881
0;8;82;882
0;8;83;883
0;8;84;884
0;8;85;885
0;8;86;886
0;8;87;887
0;8;88;888
0;8;89;889
0;8;90;890
0;8;91;891
0;8;92;892
0;8;93;893
0;8;94;894
0;8;95;895
0;8;96;896
0;8;97;897
0;8;98;898
0;8;99;899
0;9;0;900
0;9;1;901
0;9;2;902
0;9;3;903
0;9;4;904
0;9;5;905
0;9;6;906
0;9;7;907
0;9;8;908
0;9;9;909
0;9;10;910
0;9;11;911
0;9;12;912
0;9;13;913
0;9;14;914
0;9;15;915
0;9;16;916
0;9;17;917
0;9;18;918
0;9;19;919
0;9;20;920
0;9;21;921
0;9;22;922
0;9;23;923
0;9;24;924
0;9;25;925
0;9;26;926
0;9;27;927
0;9;28;928
0;9;29;929
0;9;30;930
0;9;31;931
0;9;32;932
0;9;33;933
0;9;34;934
0;9;35;935
0;9;36;936
0;9;37;937
0;9;38;938
0;9;39;939
0;9;40;940
0;9;41;941
0;9;42;942
0;9;43;943
0;9;44;944
0;9;45;945
0;9;46;946
0;9;47;947
0;9;48;948
0;9;49;949
0;9;50;950
0;9;51;951
0;9;52;952
0;9;53;953
0;9;54;954
0;9;55;955
0;9;56;956
0;9;57;957
0;9;58;958
0;9;59;959
0;9;60;960
0;9;61;961
0;9;62;962
0;9;63;963
0;9;64;964
0;9;65;965
0;9;66;966
0;9;67;967
0;9;68;968
0;9;69;969
0;9;70;970
0;9;71;971
0;9;72;972
0;9;73;973
0;9;74;974
0;9;75;975
0;9;76;976
0;9;77;977
0;9;78;978
0;9;79;979
0;9;80;980
0;9;81;981
0;9;82;982
0;9;83;983
0;9;84;984
0;9;85;985
0;9;86;986
0;9;87;987
0;9;88;988
0;9;89;989
0;9;90;990
0;9;91;991
0;9;92;992
0;9;93;993
0;9;94;994
0;9;95;995
0;9;96;996
0;9;97;997
0;9;98;998
0;9;99;999
1;0;0;1000
1;0;1;1001
1;0;2;1002
1;0;3;1003
1;0;4;1004
1;0;5;1005
1;0;6;1006
1;0;7;1007
1;0;8;1008
1;0;9;1009
1;0;10;1010
1;0;11;1011
1;0;12;1012
1;0;13;1013
1;0;14;1014
1;0;15;1015
1;0;16;1016
1;0;17;1017
1;0;18;1018
1;0;19;1019
1;0;20;1020
1;0;21;1021
1;0;22;1022
1;0;23;1023
1;0;24;1024
1;0;25;1025
1;0;26;1026
1;0;27;1027
1;0;28;1028
1;0;29;1029
1;0;30;1030
1;0;31;1031
1;0;32;1032
1;0;33;1033
1;0;34;1034
1;0;35;1035
1;0;36;1036
1;0;37;1037
1;0;38;1038
1;0;39;1039
1;0;40;1040
1;0;41;1041
1;0;42;1042
1;0;43;1043
1;0;44;1044
1;0;45;1045
1;0;46;1046
1;0;47;1047
1;0;48;1048
1;0;49;1049
1;0;50;1050
1;0;51;1051
1;0;52;1052
1;0;53;1053
1;0;54;1054
1;0;55;1055
1;0;56;1056
1;0;57;1057
1;0;58;1058
1;0;59;1059
1;0;60;1060
1;0;61;1061
1;0;62;1062
1;0;63;1063
1;0;64;1064
1;0;65;1065
1;0;66;1066
1;0;67;1067
1;0;68;1068
1;0;69;1069
1;0;70;1070
1;0;71;1071
1;0;72;1072
1;0;73;1073
1;0;74;1074
1;0;75;1075
1;0;76;1076
1;0;77;1077
1;0;78;1078
1;0;79;1079
1;0;80;1080
1;0;81;1081
1;0;82;1082
1;0;83;1083
1;0;84;1084
1;0;85;1085
1;0;86;1086
1;0;87;1087
1;0;88;1088
1;0;89;1089
1;0;90;1090
1;0;91;1091
1;0;92;1092
1;0;93;1093
1;0;94;1094
1;0;95;1095
1;0;96;1096
1;0;97;1097
1;0;98;1098
1;0;99;1099
1;1;0;1100
1;1;1;1101
1;1;2;1102
1;1;3;1103
1;1;4;1104
1;1;5;1105
1;1;6;1106
1;1;7;1107
1;1;8;1108
1;1;9;1109
1;1;10;1110
1;1;11;1111
1;1;12;1112
1;1;13;1113
1;1;14;1114
1;1;15;1115
1;1;16;1116
1;1;17;1117
1;1;18;1118
1;1;19;1119
1;1;20;1120
1;1;21;1121
1;1;22;1122
1;1;23;1123
1;1;24;1124
1;1;25;1125
1;1;26;1126
1;1;27;1127
1;1;28;1128
1;1;29;1129
1;1;30;1130
1;1;31;1131
1;1;32;1132
1;1;33;1133
1;1;34;1134
1;1;35;1135
1;1;36;1136
1;1;37;1137
1;1;38;1138
1;1;39;1139
1;1;40;1140
1;1;41;1141
1;1;42;1142
1;1;43;1143
1;1;44;1144
1;1;45;1145
1;1;46;1146
1;1;47;1147
1;1;48;1148
1;1;49;1149
1;1;50;1150
1;1;51;1151
1;1;52;1152
1;1;53;1153
1;1;54;1154
1;1;55;1155
1;1;56;1156
1;1;57;1157
1;1;58;1158
1;1;59;1159
1;1;60;1160
1;1;61;1161
1;1;62;1162
1;1;63;1163
1;1;64;1164
1;1;65;1165
1;1;66;1166
1;1;67;1167
1;1;68;1168
1;1;69;1169
1;1;70;1170
1;1;71;1171
1;1;72;1172
1;1;73;1173
1;1;74;1174
1;1;75;1175
1;1;76;1176
1;1;77;1177
1;1;78;1178
1;1;79;1179
1;1;80;1180
1;1;81;1181
1;1;82;1182
1;1;83;1183
1;1;84;1184
1;1;85;1185
1;1;86;1186
1;1;87;1187
1;1;88;1188
1;1;89;1189
1;1;90;1190
1;1;91;1191
1;1;92;1192
1;1;93;1193
1;1;94;1194
1;1;95;1195
1;1;96;1196
1;1;97;1197
1;1;98;1198
1;1;99;1199
1;2;0;1200
1;2;1;1201
1;2;2;1202
1;2;3;1203
1;2;4;1204
1;2;5;1205
1;2;6;1206
1;2;7;1207
1;2;8;1208
1;2;9;1209
1;2;10;1210
1;2;11;1211
1;2;12;1212
1;2;13;1213
1;2;14;1214
1;2;15;1215
1;2;16;1216
1;2;17;1217
1;2;18;1218
1;2;19;1219
1;2;20;1220
1;2;21;1221
1;2;22;1222
1;2;23;1223
1;2;24;1224
1;2;25;1225
1;2;26;1226
1;2;27;1227
1;2;28;1228
1;2;29;1229
1;2;30;1230
1;2;31;1231
1;2;32;1232
1;2;33;1233
1;2;34;1234
1;2;35;1235
1;2;36;1236
1;2;37;1237
1;2;38;1238
1;2;39;1239
1;2;40;1240
1;2;41;1241
1;2;42;1242
1;2;43;1243
1;2;44;1244
1;2;45;1245
1;2;46;1246
1;2;47;1247
1;2;48;1248
1;2;49;1249
1;2;50;1250
1;2;51;1251
1;2;52;1252
1;2;53;1253
1;2;54;1254
1;2;55;1255
1;2;56;1256
1;2;57;1257
1;2;58;1258
1;2;59;1259
1;2;60;1260
1;2;61;1261
1;2;62;1262
1;2;63;1263
1;2;64;1264
1;2;65;1265
1;2;66;1266
1;2;67;1267
1;2;68;1268
1;2;69;1269
1;2;70;1270
1;2;71;1271
1;2;72;1272
1;2;73;1273
1;2;74;1274
1;2;75;1275
1;2;76;1276
1;2;77;1277
1;2;78;1278
1;2;79;1279
1;2;80;1280
1;2;81;1281
1;2;82;1282
1;2;83;1283
1;2;84;1284
1;2;85;1285
1;2;86;1286
1;2;87;1287
1;2;88;1288
1;2;89;1289
1;2;90;1290
1;2;91;1291
1;2;92;1292
1;2;93;1293
1;2;94;1294
1;2;95;1295
1;2;96;1296
1;2;97;1297
1;2;98;1298
1;2;99;1299
1;3;0;1300
1;3;1;1301
1;3;2;1302
1;3;3;1303
1;3;4;1304
1;3;5;1305
1;3;6;1306
1;3;7;1307
1;3;8;1308
1;3;9;1309
1;3;10;1310
1;3;11;1311
1;3;12;1312
1;3;13;1313
1;3;14;1314
1;3;15;1315
1;3;16;1316
1;3;17;1317
1;3;18;1318
1;3;19;1319
1;3;20;1320
1;3;21;1321
1;3;22;1322
1;3;23;1323
1;3;24;1324
1;3;25;1325
1;3;26;1326
1;3;27;1327
1;3;28;1328
1;3;29;1329
1;3;30;1330
1;3;31;1331
1;3;32;1332
1;3;33;1333
1;3;34;1334
1;3;35;1335
1;3;36;1336
1;3;37;1337
1;3;38;1338
1;3;39;1339
1;3;40;1340
1;3;41;1341
1;3;42;1342
1;3;43;1343
1;3;44;1344
1;3;45;1345
1;3;46;1346
1;3;47;1347
1;3;48;1348
1;3;49;1349
1;3;50;1350
1;3;51;1351
1;3;52;1352
1;3;53;1353
1;3;54;1354
1;3;55;1355
1;3;56;1356
1;3;57;1357
1;3;58;1358
1;3;59;1359
1;3;60;1360
1;3;61;1361
1;3;62;1362
1;3;63;1363
1;3;64;1364
1;3;65;1365
1;3;66;1366
1;3;67;1367
1;3;68;1368
1;3;69;1369
1;3;70;1370
1;3;71;1371
1;3;72;1372
1;3;73;1373
1;3;74;1374
1;3;75;1375
1;3;76;1376
1;3;77;1377
1;3;78;1378
1;3;79;1379
1;3;80;1380
1;3;81;1381
1;3;82;1382
1;3;83;1383
1;3;84;1384
1;3;85;1385
1;3;86;1386
1;3;87;1387
1;3;88;1388
1;3;89;1389
1;3;90;1390
1;3;91;1391
1;3;92;1392
1;3;93;1393
1;3;94;1394
1;3;95;1395
1;3;96;1396
1;3;97;1397
1;3;98;1398
1;3;99;1399
1;4;0;1400
1;4;1;1401
1;4;2;1402
1;4;3;1403
1;4;4;1404
1;4;5;1405
1;4;6;1406
1;4;7;1407
1;4;8;1408
1;4;9;1409
1;4;10;1410
1;4;11;1411
1;4;12;1412
1;4;13;1413
1;4;14;1414
1;4;15;1415
1;4;16;1416
1;4;17;1417
1;4;18;1418
1;4;19;1419
1;4;20;1420
1;4;21;1421
1;4;22;1422
1;4;23;1423
1;4;24;1424
1;4;25;1425
1;4;26;1426
1;4;27;1427
1;4;28;1428
1;4;29;1429
1;4;30;1430
1;4;31;1431
1;4;32;1432
1;4;33;1433
1;4;34;1434
1;4;35;1435
1;4;36;1436
1;4;37;1437
1;4;38;1438
1;4;39;1439
1;4;40;1440
1;4;41;1441
1;4;42;1442
1;4;43;1443
1;4;44;1444
1;4;45;1445
1;4;46;1446
1;4;47;1447
1;4;48;1448
1;4;49;1449
1;4;50;1450
1;4;51;1451
1;4;52;1452
1;4;53;1453
1;4;54;1454
1;4;55;1455
1;4;56;1456
1;4;57;1457
1;4;58;1458
1;4;59;1459
1;4;60;1460
1;4;61;1461
1;4;62;1462
1;4;63;1463
1;4;64;1464
1;4;65;1465
1;4;66;1466
1;4;67;1467
1;4;68;1468
1;4;69;1469
1;4;70;1470
1;4;71;1471
1;4;72;1472
1;4;73;1473
1;4;74;1474
1;4;75;1475
1;4;76;1476
1;4;77;1477
1;4;78;1478
1;4;79;1479
1;4;80;1480
1;4;81;1481
1;4;82;1482
1;4;83;1483
1;4;84;1484
1;4;85;1485
1;4;86;1486
1;4;87;1487
1;4;88;1488
1;4;89;1489
1;4;90;1490
1;4;91;1491
1;4;92;1492
1;4;93;1493
1;4;94;1494
1;4;95;1495
1;4;96;1496
1;4;97;1497
1;4;98;1498
1;4;99;1499
1;5;0;1500
1;5;1;1501
1;5;2;1502
1;5;3;1503
1;5;4;1504
1;5;5;1505
1;5;6;1506
1;5;7;1507
1;5;8;1508
1;5;9;1509
1;5;10;1510
1;5;11;1511
1;5;12;1512
1;5;13;1513
1;5;14;1514
1;5;15;1515
1;5;16;1516
1;5;17;1517
1;5;18;1518
1;5;19;1519
1;5;20;1520
1;5;21;1521
1;5;22;1522
1;5;23;1523
1;5;24;1524
1;5;25;1525
1;5;26;1526
1;5;27;1527
1;5;28;1528
1;5;29;1529
1;5;30;1530
1;5;31;1531
1;5;32;1532
1;5;33;1533
1;5;34;1534
1;5;35;1535
1;5;36;1536
1;5;37;1537
1;5;38;1538
1;5;39;1539
1;5;40;1540
1;5;41;1541
1;5;42;1542
1;5;43;1543
1;5;44;1544
1;5;45;1545
1;5;46;1546
1;5;47;1547
1;5;48;1548
1;5;49;1549
1;5;50;1550
1;5;51;1551
1;5;52;1552
1;5;53;1553
1;5;54;1554
1;5;55;1555
1;5;56;1556
1;5;57;1557
1;5;58;1558
1;5;59;1559
1;5;60;1560
1;5;61;1561
1;5;62;1562
1;5;63;1563
1;5;64;1564
1;5;65;1565
1;5;66;1566
1;5;67;1567
1;5;68;1568
1;5;69;1569
1;5;70;1570
1;5;71;1571
1;5;72;1572
1;5;73;1573
1;5;74;1574
1;5;75;1575
1;5;76;1576
1;5;77;1577
1;5;78;1578
1;5;79;1579
1;5;80;1580
1;5;81;1581
1;5;82;1582
1;5;83;1583
1;5;84;1584
1;5;85;1585
1;5;86;1586
1;5;87;1587
1;5;88;1588
1;5;89;1589
1;5;90;1590
1;5;91;1591
1;5;92;1592
1;5;93;1593
1;5;94;1594
1;5;95;1595
1;5;96;1596
1;5;97;1597
1;5;98;1598
1;5;99;1599
1;6;0;1600
1;6;1;1601
1;6;2;1602
1;6;3;1603
1;6;4;1604
1;6;5;1605
1;6;6;1606
1;6;7;1607
1;6;8;1608
1;6;9;1609
1;6;10;1610
1;6;11;1611
1;6;12;1612
1;6;13;1613
1;6;14;1614
1;6;15;1615
1;6;16;1616
1;6;17;1617
1;6;18;1618
1;6;19;1619
1;6;20;1620
1;6;21;1621
1;6;22;1622
1;6;23;1623
1;6;24;1624
1;6;25;1625
1;6;26;1626
1;6;27;1627
1;6;28;1628
1;6;29;1629
1;6;30;1630
1;6;31;1631
1;6;32;1632
1;6;33;1633
1;6;34;1634
1;6;35;1635
1;6;36;1636
1;6;37;1637
1;6;38;1638
1;6;39;1639
1;6;40;1640
1;6;41;1641
1;6;42;1642
1;6;43;1643
1;6;44;1644
1;6;45;1645
1;6;46;1646
1;6;47;1647
1;6;48;1648
1;6;49;1649
1;6;50;1650
1;6;51;1651
1;6;52;1652
1;6;53;1653
1;6;54;1654
1;6;55;1655
1;6;56;1656
1;6;57;1657
1;6;58;1658
1;6;59;1659
1;6;60;1660
